,ID,Gender,DOB,Lead_Creation_Date,City_Code,City_Category,Employer_Code,Employer_Category1,Employer_Category2,Monthly_Income,Customer_Existing_Primary_Bank_Code,Primary_Bank_Type,Contacted,Source,Source_Category,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,EMI,Var1,Scores
17691,APPV70472058303,Female,27/12/90,17/08/16,C10002,A,COM0012018,B,4.0,2000.0,B003,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,4,0.50
17692,APPW70347243402,Female,28/08/91,17/08/16,C10002,A,COM0001885,A,4.0,2634.4,B001,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,7,1.07
17693,APPY90350009613,Male,02/01/81,17/08/16,C10005,A,COM0000002,C,1.0,7000.0,B002,P,Y,S127,B,2750.0,30000.0,3.0,14.5,825.0,10,8.78
17696,APPB50907053923,Male,15/01/82,17/08/16,C10014,B,COM0001118,B,4.0,2800.0,B009,G,Y,S127,C,0.0,50000.0,4.0,14.8,1388.0,4,1.11
17697,APPC80150609022,Male,23/09/89,17/08/16,C10005,A,COM0042476,A,4.0,1500.0,B004,P,Y,S157,C,0.0,24000.0,4.0,31.5,885.0,2,0.02
17698,APPD20471211143,Male,20/05/86,17/08/16,C10001,A,COM0051151,A,4.0,3520.0,B001,P,Y,S122,B,1020.0,38000.0,3.0,20.0,1412.0,7,1.11
17699,APPE80326129215,Male,14/02/93,17/08/16,C10335,C,COM0000761,A,4.0,4300.0,B002,P,Y,S143,B,0.0,100000.0,5.0,16.3,1650.0,7,0.32
17700,APPF10396561325,Female,24/10/91,17/08/16,C10003,A,COM0000140,B,4.0,1640.0,B002,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
17702,APPI40960661624,Male,06/09/89,17/08/16,C10009,B,COM0000235,C,4.0,6500.0,B008,G,Y,S133,C,0.0,117000.0,4.0,13.8,2413.1,7,1.83
17703,APPJ80504197743,Male,25/01/88,17/08/16,C10010,A,COM0039074,A,4.0,6000.0,B010,G,Y,S134,B,0.0,60000.0,5.0,17.8,1515.0,10,1.22
17704,APPK50375583815,Female,13/11/85,17/08/16,C10001,A,COM0045736,B,4.0,1700.0,B002,P,N,S127,C,0.0,0.0,0.0,0.0,0.0,0,0.00
17706,APPN50191978137,Male,03/03/91,17/08/16,C10158,C,COM0011949,C,4.0,3000.0,B001,P,Y,S134,B,0.0,30000.0,4.0,17.2,618.8,7,2.13
17708,APPP40012701333,Male,25/12/89,17/08/16,C10085,C,COM0037113,A,4.0,3000.0,B003,G,Y,S133,B,0.0,79000.0,5.0,20.0,2093.0,7,0.19
17710,APPS80143218649,Male,06/07/89,17/08/16,C10002,A,COM0000663,C,4.0,2550.0,B001,P,Y,S124,B,499.9,30000.0,5.0,16.6,495.0,10,0.94
17711,APPT40998663731,Female,16/06/92,17/08/16,C10003,A,COM0000037,A,1.0,1100.0,B002,P,N,S151,B,650.0,0.0,0.0,0.0,0.0,0,0.00
17712,APPU10473183803,Male,26/08/77,17/08/16,C10060,C,COM0033969,A,4.0,4800.0,B013,G,Y,S133,B,0.0,5000.0,3.0,16.9,137.5,7,6.76
17713,APPV10570456916,Male,07/03/68,17/08/16,C10005,A,COM0000482,C,4.0,1500.0,B002,P,Y,S122,B,0.0,10000.0,2.0,31.5,567.0,2,0.19
17714,APPW40532559032,Male,03/04/81,17/08/16,C10539,C,COM0024741,B,4.0,1500.0,B004,P,Y,S151,B,400.0,13000.0,3.0,20.0,483.0,2,0.00
17715,APPZ60020103304,Male,15/02/85,17/08/16,C10005,A,COM0000718,B,4.0,7800.0,B002,P,Y,S143,B,371.1,70000.0,5.0,14.5,1647.0,10,17.50
17716,APPA40899226427,Female,19/03/89,17/08/16,C10005,A,COM0033415,A,4.0,5000.0,B001,P,Y,S143,B,0.0,10000.0,3.0,16.5,275.0,10,2.46
17718,APPC30235829632,Female,30/05/84,17/08/16,C10002,A,COM0021348,A,4.0,6600.0,B001,P,Y,S122,B,2300.0,50000.0,4.0,15.4,1031.2,10,3.82
17719,APPD10542909748,Female,11/09/77,17/08/16,C10003,A,COM0011045,C,4.0,1980.0,B007,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.12
17720,APPE80770226801,Male,30/10/83,17/08/16,C10015,C,COM0034469,B,4.0,2380.0,B013,G,Y,S159,B,0.0,20000.0,2.0,19.3,825.0,2,3.02
17721,APPG10322043035,Male,03/03/77,17/08/16,C10007,A,COM0008341,B,4.0,1500.0,B003,G,Y,S127,B,0.0,29000.0,4.0,20.0,882.0,2,0.04
17722,APPI60990257242,Female,16/08/85,17/08/16,C10003,A,COM0001777,B,4.0,1830.0,B014,P,Y,S133,B,200.0,30000.0,4.0,21.9,618.8,2,0.10
17723,APPJ90261736317,Male,23/02/90,17/08/16,C10009,B,COM0000056,A,1.0,3300.0,B013,G,Y,S143,C,0.0,59000.0,4.0,14.8,1638.0,7,2.75
17724,APPK60090782438,Male,28/10/83,17/08/16,C10001,A,COM0001308,C,4.0,2700.0,B002,P,Y,S133,B,600.0,20000.0,3.0,16.5,708.0,7,1.17
17725,APPL60624927548,Male,23/02/90,17/08/16,C10009,B,COM0000056,A,1.0,3300.0,B013,G,Y,S143,C,0.0,59000.0,4.0,15.6,1216.9,4,0.62
17726,APPM90264485614,Female,29/06/89,17/08/16,C10147,C,COM0001124,B,4.0,3150.0,B002,P,N,S159,B,1897.4,0.0,0.0,0.0,0.0,0,1.63
17727,APPN90548544719,Male,29/12/87,17/08/16,C10001,A,COM0001522,C,4.0,3000.0,B002,P,Y,S127,C,0.0,52000.0,4.0,16.0,1072.5,4,0.86
17728,APPO90124879844,Female,30/03/87,17/08/16,C10003,A,COM0006390,A,4.0,2600.0,B001,P,Y,S133,B,0.0,30000.0,4.0,20.0,913.0,7,0.71
17729,APPP70479351923,Female,11/08/89,17/08/16,C10181,C,COM0037586,C,4.0,1300.0,B003,G,Y,S133,B,0.0,10000.0,3.0,25.2,275.0,2,0.00
17730,APPQ10461932017,Female,09/03/81,17/08/16,C10002,A,COM0006480,C,4.0,4000.0,B031,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,10,1.32
17731,APPR30303728136,Female,24/02/77,17/08/16,C10002,A,COM0046200,C,4.0,2205.0,B003,G,N,S134,B,0.0,0.0,0.0,0.0,0.0,0,0.47
17732,APPT40729779328,Male,24/06/90,17/08/16,C10009,B,COM0019360,A,4.0,2500.0,B010,G,Y,S127,C,0.0,42000.0,4.0,22.5,866.2,4,0.16
17733,APPU50730379433,Male,19/07/90,17/08/16,C10022,B,COM0034721,A,4.0,2500.0,B013,G,Y,S133,B,1000.0,28000.0,5.0,19.5,462.0,7,0.48
17734,APPV90163824517,Male,09/02/94,19/08/16,C10066,C,COM0051263,B,4.0,3000.0,B001,P,Y,S134,B,25.0,10000.0,1.0,17.0,825.0,7,1.35
17735,APPW70551748601,Female,10/09/79,17/08/16,C10001,A,COM0001173,C,4.0,6200.0,B016,G,N,S122,B,3550.0,0.0,0.0,0.0,0.0,0,0.79
17736,APPX70440529722,Male,23/10/84,17/08/16,C10004,A,COM0056698,A,4.0,4000.0,B010,G,Y,S127,C,0.0,61000.0,4.0,15.2,1705.0,7,1.15
17737,APPY20779238846,Female,08/11/93,17/08/16,C10003,A,COM0000178,C,4.0,1450.0,B002,P,N,S133,B,270.0,0.0,0.0,0.0,0.0,0,0.00
17738,APPZ60670158919,Female,03/03/91,17/08/16,C10013,B,COM0001362,A,4.0,10.0,B042,G,N,S133,C,0.0,0.0,0.0,0.0,0.0,0,0.00
17739,APPB20015398149,Male,06/07/89,17/08/16,C10002,A,COM0000663,C,4.0,2589.6,B001,P,Y,S122,B,0.0,30000.0,5.0,16.8,742.0,10,1.28
17741,APPD20083337333,Female,22/07/95,17/08/16,C10003,A,COM0020866,A,4.0,850.0,B002,P,N,S133,C,0.0,0.0,0.0,0.0,0.0,0,0.00
17742,APPE60787383417,Male,07/07/83,17/08/16,C10001,A,COM0047005,C,4.0,3150.0,B003,G,Y,S127,B,1000.0,20000.0,2.0,20.0,1018.0,7,0.87
17743,APPG40393218607,Male,31/08/77,17/08/16,C10180,C,COM0045446,A,4.0,2000.0,B044,P,Y,S159,B,0.0,20000.0,3.0,23.2,550.0,2,0.40
17744,APPH10481211726,Female,13/01/80,17/08/16,C10003,A,COM0039282,B,4.0,5300.0,B007,G,Y,S137,B,0.0,50000.0,5.0,14.8,1186.0,10,2.75
17745,APPI10417789832,Female,28/03/88,17/08/16,C10002,A,COM0002098,B,4.0,3300.0,B005,P,N,S143,B,1660.0,0.0,0.0,0.0,0.0,0,0.87
17746,APPJ30250882917,Male,29/08/86,17/08/16,C10003,A,COM0001105,B,4.0,6000.0,B002,P,Y,S133,B,2200.0,50000.0,5.0,15.2,825.0,10,6.61
17747,APPK30040362023,Male,26/05/75,17/08/16,C10004,A,COM0001217,A,4.0,2000.0,B003,G,Y,S159,B,0.0,39000.0,4.0,22.4,804.4,4,0.05
17748,APPM80439599223,Male,02/06/89,17/08/16,C10005,A,COM0041603,A,4.0,3800.0,B002,P,Y,S159,C,0.0,71000.0,4.0,17.6,1464.4,4,4.90
17749,APPN70375367332,Male,18/10/92,17/08/16,C10016,B,COM0006205,A,4.0,1615.5,B004,P,Y,S159,C,0.0,24000.0,4.0,25.1,495.0,2,0.00
17750,APPO50552573449,Female,03/04/87,17/08/16,C10214,C,COM0003036,B,4.0,2578.0,B003,G,N,S127,B,1072.7,0.0,0.0,0.0,0.0,0,0.16
17751,APPP80307321519,Female,16/03/78,17/08/16,C10073,C,COM0044313,A,4.0,1962.2,B020,G,Y,S127,B,260.6,30000.0,5.0,20.0,495.0,2,0.06
17752,APPQ70945057628,Female,27/03/81,17/08/16,C10009,B,COM0027242,A,4.0,2000.0,B010,G,N,S133,B,300.0,0.0,0.0,0.0,0.0,2,0.77
17753,APPT50672139938,Female,13/03/96,17/08/16,C10001,A,COM0033056,A,4.0,1000.0,B009,G,N,S159,C,0.0,0.0,0.0,0.0,0.0,0,0.00
17755,APPW20183539243,Male,23/10/90,17/08/16,C10102,C,COM0013727,B,4.0,1920.0,B044,P,Y,S127,B,0.0,30000.0,5.0,20.0,795.0,2,0.69
17757,APPY10395234426,Female,03/03/96,17/08/16,C10007,A,COM0004585,A,4.0,550.0,B003,G,N,S159,B,250.0,0.0,0.0,0.0,0.0,0,0.00
17758,APPZ30228417533,Female,11/05/85,17/08/16,C10007,A,COM0000109,B,2.0,950.0,B001,P,N,S159,C,0.0,0.0,0.0,0.0,0.0,0,0.00
17759,APPA50290344637,Male,25/05/92,17/08/16,C10006,A,COM0022271,A,4.0,1600.0,B003,G,Y,S133,C,0.0,26000.0,4.0,30.5,536.2,2,0.00
17761,APPC40118274806,Male,12/12/90,17/08/16,C10008,A,COM0024835,C,4.0,1525.0,B004,P,Y,S133,C,0.0,24000.0,4.0,30.4,495.0,2,0.00
17762,APPE60212597001,Male,28/06/93,17/08/16,C10003,A,COM0001764,B,4.0,8000.0,B011,P,Y,S133,B,250.0,10000.0,4.0,15.2,280.0,10,9.34
17763,APPF10173103134,Male,18/01/85,17/08/16,C10004,A,COM0000090,C,3.0,5100.0,B008,G,Y,S137,B,0.0,50000.0,5.0,16.8,1236.0,10,0.89
17764,APPG30377808233,Female,18/02/75,17/08/16,C10005,A,COM0012878,A,4.0,1700.0,B002,P,Y,S159,B,0.0,17000.0,2.0,24.5,701.2,0,0.01
17766,APPL70208759716,Male,09/10/89,17/08/16,C10002,A,COM0025163,B,4.0,3500.0,B006,P,Y,S159,B,0.0,10000.0,5.0,16.8,247.0,7,3.21
17767,APPM90000958839,Male,05/09/87,17/08/16,C10003,A,COM0044786,A,4.0,25000.0,B001,P,Y,S127,B,874.2,30000.0,4.0,14.8,833.0,10,0.89
17768,APPN20994834907,Female,31/07/82,17/08/16,C10001,A,COM0005308,A,4.0,3200.0,B010,G,Y,S133,B,610.0,50000.0,5.0,16.7,825.0,7,0.89
17769,APPO20560647027,Male,07/06/64,17/08/16,C10004,A,COM0051638,A,4.0,2300.0,B029,G,Y,S122,C,0.0,35000.0,4.0,25.5,721.9,4,0.13
17770,APPP80254173109,Female,05/08/91,17/08/16,C10006,A,COM0046205,C,4.0,2400.0,B002,P,Y,S159,C,0.0,40000.0,4.0,20.0,825.0,4,0.37
17771,APPQ80074952221,Female,13/02/72,17/08/16,C10005,A,COM0022394,A,4.0,2500.0,B019,G,Y,S159,B,50.0,10000.0,2.0,17.5,497.0,7,0.23
17772,APPT70160464542,Male,10/08/87,17/08/16,C10006,A,COM0003344,B,4.0,3500.0,B007,G,Y,S133,B,0.0,10000.0,5.0,14.8,237.0,10,4.31
17773,APPU20787532601,Female,20/02/83,17/08/16,C10006,A,COM0043754,A,4.0,1750.0,B025,G,Y,S133,B,250.0,10000.0,5.0,20.0,265.0,2,0.10
17774,APPV40471567719,Female,26/03/94,17/08/16,C10003,A,COM0039160,A,4.0,1000.0,B003,G,N,S159,C,0.0,0.0,0.0,0.0,0.0,0,0.00
17775,APPW60018875811,Female,06/07/81,17/08/16,C10004,A,COM0000012,A,2.0,8.0,B001,P,N,S159,C,0.0,0.0,0.0,0.0,0.0,0,0.00
17777,APPY50736836023,Male,17/12/89,17/08/16,C10001,A,COM0034653,A,4.0,2500.0,B003,G,Y,S159,B,0.0,20000.0,3.0,19.7,550.0,7,1.75
17778,APPZ50196286107,Female,10/08/91,17/08/16,C10156,C,COM0002974,A,4.0,1000.0,B047,P,N,S159,B,200.0,0.0,0.0,0.0,0.0,0,0.00
17780,APPD10461216506,Male,17/05/86,17/08/16,C10006,A,COM0000832,A,4.0,2050.0,B002,P,Y,S127,C,0.0,35000.0,4.0,20.0,1065.0,2,0.68
17781,APPE90949603609,Female,07/07/90,17/08/16,C10007,A,COM0002386,B,4.0,1280.0,B002,P,N,S122,B,150.0,0.0,0.0,0.0,0.0,0,0.00
17783,APPG20971732814,Male,13/11/86,17/08/16,C10002,A,COM0000052,B,2.0,4400.0,B001,P,Y,S122,B,0.0,50000.0,3.0,13.5,1697.0,10,5.90
17784,APPH20945167945,Female,29/05/89,17/08/16,C10003,A,COM0013702,C,4.0,1800.0,B001,P,N,S127,B,700.0,0.0,0.0,0.0,0.0,2,0.02
17786,APPK30789324225,Male,04/07/76,17/08/16,C10003,A,COM0002229,B,4.0,2300.0,B038,P,Y,S159,B,750.0,23000.0,5.0,17.7,379.5,4,0.86
17787,APPM10476651417,Female,18/10/85,17/08/16,C10003,A,COM0007130,A,4.0,1600.0,B004,P,N,S133,B,300.0,0.0,0.0,0.0,0.0,0,0.00
17788,APPN50024872516,Female,12/12/81,17/08/16,C10001,A,COM0048584,B,4.0,1500.0,B016,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
17789,APPP10312631749,Female,01/05/85,17/08/16,C10018,C,COM0004048,A,4.0,2900.0,B033,G,N,S127,B,1400.0,0.0,0.0,0.0,0.0,0,0.25
17790,APPQ40182856818,Male,11/10/87,17/08/16,C10003,A,COM0001830,A,4.0,7000.0,B002,P,Y,S133,B,2050.0,100000.0,5.0,15.6,1650.0,10,2.68
17791,APPS90800222033,Male,15/06/90,17/08/16,C10010,A,COM0020407,B,4.0,2550.0,B004,P,Y,S133,C,0.0,43000.0,4.0,17.8,886.9,4,0.67
17793,APPU40912027225,Female,23/11/93,17/08/16,C10010,A,COM0003067,B,4.0,850.0,B021,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
17794,APPV40737332344,Male,25/02/83,17/08/16,C10016,B,COM0041412,C,4.0,1650.0,B004,P,Y,S133,B,300.0,10000.0,2.0,20.2,412.5,2,0.01
17795,APPW20305194401,Male,03/06/93,17/08/16,C10004,A,COM0000804,B,4.0,1570.0,B004,P,Y,S143,C,0.0,25000.0,4.0,26.6,515.6,2,0.00
17796,APPY70825638642,Female,26/07/93,17/08/16,C10138,C,COM0034864,A,4.0,2000.0,B002,P,N,S133,B,500.0,0.0,0.0,0.0,0.0,2,0.48
17798,APPA70074662836,Male,15/12/90,17/08/16,C10013,B,COM0001187,C,4.0,2160.0,B001,P,Y,S133,B,0.0,43000.0,4.0,18.2,1269.0,4,13.02
17799,APPB90340024944,Male,02/04/82,17/08/16,C10002,A,COM0044655,A,4.0,5400.0,B003,G,Y,S137,B,0.0,30000.0,3.0,17.5,1077.0,10,0.40
17800,APPD10364856113,Male,28/08/86,17/08/16,C10005,A,COM0009946,B,4.0,6000.0,B001,P,Y,S133,B,1000.0,30000.0,3.0,15.2,825.0,10,6.06
17801,APPE50645318227,Female,01/09/83,17/08/16,C10002,A,COM0014575,C,4.0,10000.0,B001,P,N,S133,B,5300.0,0.0,0.0,0.0,0.0,0,5.81
17802,APPF10089803339,Male,01/09/82,17/08/16,C10002,A,COM0014575,C,4.0,11000.0,B001,P,Y,S133,B,3300.0,100000.0,5.0,14.3,1650.0,10,8.97
17803,APPG50096776415,Male,01/11/84,17/08/16,C10004,A,COM0000317,A,4.0,1700.0,B018,G,Y,S122,C,0.0,27000.0,4.0,31.5,996.0,2,0.03
17804,APPI50302029644,Male,11/07/91,17/08/16,C10001,A,COM0025382,B,4.0,3500.0,B002,P,Y,S143,B,0.0,92000.0,5.0,18.8,1518.0,7,0.07
17806,APPK80252297839,Female,30/07/80,17/08/16,C10003,A,COM0000158,C,4.0,2300.0,B001,P,Y,S133,C,0.0,39000.0,4.0,20.6,804.4,4,0.68
17807,APPL40583199912,Female,20/04/85,17/08/16,C10005,A,COM0000006,C,1.0,4200.0,B001,P,Y,S133,C,0.0,75000.0,4.0,13.0,2012.0,7,11.27
17808,APPM70768464006,Male,06/03/86,17/08/16,C10002,A,COM0002700,B,4.0,9000.0,B001,P,Y,S133,B,3100.0,30000.0,4.0,15.2,618.8,10,16.29
17809,APPN10455342107,Male,18/09/86,17/08/16,C10004,A,COM0000214,A,4.0,2300.0,B003,G,Y,S159,C,0.0,35000.0,4.0,20.0,1065.0,4,0.92
17810,APPO80866035238,Female,25/04/89,17/08/16,C10004,A,COM0020015,A,4.0,1950.0,B020,G,N,S134,B,1000.0,0.0,0.0,0.0,0.0,0,0.12
17811,APPQ40913046427,Female,14/04/76,17/08/16,C10006,A,COM0024836,A,4.0,4000.0,B004,P,Y,S143,B,600.0,50000.0,4.0,16.4,1031.2,10,2.11
17812,APPS30951619649,Male,08/07/89,17/08/16,C10004,A,COM0018917,B,4.0,1500.0,B028,P,Y,S151,B,0.0,10000.0,2.0,31.5,567.0,2,0.19
17813,APPT90594804701,Male,04/09/88,17/08/16,C10001,A,COM0042952,A,4.0,3150.0,B014,P,Y,S159,B,0.0,20000.0,2.0,24.0,1057.0,7,0.23
17814,APPU80754534819,Male,11/06/83,17/08/16,C10006,A,COM0002100,C,4.0,5300.0,B003,G,Y,S137,B,0.0,50000.0,5.0,18.0,1270.0,10,0.24
17815,APPW90643303008,Female,11/01/82,17/08/16,C10001,A,COM0000013,A,1.0,5000.0,B001,P,Y,S122,B,0.0,30000.0,2.0,13.0,1426.0,10,0.55
17816,APPY70154287213,Male,18/06/78,17/08/16,C10052,C,COM0002376,A,4.0,2000.0,B004,P,Y,S127,B,372.8,30000.0,5.0,20.0,795.0,2,0.57
17817,APPZ20691758327,Female,11/01/82,17/08/16,C10001,A,COM0000005,A,1.0,5000.0,B001,P,Y,S122,B,0.0,30000.0,2.0,16.2,1472.0,10,0.37
17818,APPA90084498424,Male,25/12/90,17/08/16,C10012,A,COM0000975,B,4.0,2020.0,B001,P,Y,S143,B,400.0,20000.0,4.0,20.5,412.5,2,1.86
17819,APPC30736198621,Male,05/09/88,17/08/16,C10018,C,COM0005498,B,4.0,1200.0,B004,P,Y,S133,C,0.0,18000.0,4.0,32.6,371.2,2,0.01
17820,APPD40710178715,Female,27/09/90,17/08/16,C10025,A,COM0050622,A,4.0,1500.0,B012,G,N,S122,C,0.0,0.0,0.0,0.0,0.0,0,0.00
17821,APPE40748091838,Female,10/07/88,17/08/16,C10005,A,COM0025427,B,4.0,2872.0,B001,P,Y,S133,B,700.0,20000.0,3.0,18.1,550.0,7,0.67
17822,APPF60099604908,Male,09/10/85,17/08/16,C10036,C,COM0049098,A,4.0,1900.0,B045,G,Y,S143,C,0.0,30000.0,4.0,24.9,618.8,2,0.01
17823,APPG60863544036,Male,02/05/87,17/08/16,C10007,A,COM0036228,A,4.0,1700.0,B002,P,Y,S133,B,0.0,8000.0,2.0,32.5,330.0,2,0.03
17825,APPI40067096244,Female,29/07/81,17/08/16,C10003,A,COM0000731,B,4.0,1488.0,B001,P,N,S127,B,0.0,0.0,0.0,0.0,0.0,0,0.00
17826,APPJ50037571312,Male,11/02/86,17/08/16,C10002,A,COM0000075,B,1.0,14500.0,B001,P,Y,S127,B,5550.0,50000.0,5.0,13.0,1138.0,10,3.60
17827,APPK20980356426,Male,02/07/82,17/08/16,C10002,A,COM0050428,A,4.0,3600.0,B001,P,Y,S143,B,0.0,20000.0,4.0,16.4,412.5,7,2.80
17828,APPL50536941535,Male,26/08/69,17/08/16,C10003,A,COM0001856,C,4.0,5000.0,B009,G,Y,S151,C,0.0,87000.0,4.0,14.0,2377.0,7,4.56
17829,APPM90106252621,Male,13/10/86,17/08/16,C10004,A,COM0000217,B,4.0,4500.0,B001,P,Y,S133,C,0.0,62000.0,3.0,16.7,1705.0,7,0.99
17830,APPP60130965931,Male,06/09/77,17/08/16,C10053,B,COM0036973,A,4.0,7800.0,B002,P,Y,S133,B,0.0,50000.0,3.0,14.9,1375.0,7,5.18
17831,APPQ80997874023,Female,15/12/81,17/08/16,C10006,A,COM0050172,B,4.0,2700.0,B002,P,N,S133,B,1300.0,0.0,0.0,0.0,0.0,0,0.45
17832,APPR20852196138,Male,28/02/77,17/08/16,C10001,A,COM0038906,B,4.0,6000.0,B002,P,Y,S137,B,0.0,100000.0,5.0,15.1,1650.0,10,0.72
17833,APPS80086618242,Female,08/09/84,17/08/16,C10017,B,COM0000812,C,4.0,3800.0,B006,P,N,S151,B,1850.0,0.0,0.0,0.0,0.0,0,0.77
17834,APPT80497917305,Male,03/03/92,17/08/16,C10001,A,COM0000022,B,2.0,2100.0,B002,P,Y,S134,B,0.0,49000.0,5.0,18.2,1251.0,4,2.62
17835,APPU90702209439,Female,16/09/83,17/08/16,C10001,A,COM0001926,A,4.0,430.0,B002,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
17836,APPV40659716501,Male,03/07/85,17/08/16,C10301,C,COM0047500,C,4.0,1960.0,B002,P,Y,S134,B,0.0,20000.0,4.0,20.0,609.0,2,0.11
17837,APPY70165405849,Male,24/02/78,17/08/16,C10001,A,COM0007666,C,4.0,4900.0,B001,P,Y,S133,B,850.0,50000.0,4.0,14.8,1388.0,10,9.73
17838,APPZ80025349903,Male,27/06/87,17/08/16,C10006,A,COM0036937,A,4.0,10000.0,B002,P,Y,S133,B,850.0,10000.0,1.0,17.5,914.0,10,0.21
17839,APPD80008511309,Male,15/01/82,17/08/16,C10014,B,COM0001118,B,4.0,2800.0,B009,G,Y,S127,C,0.0,50000.0,4.0,15.2,1398.0,4,0.99
17840,APPE70126181419,Male,13/07/92,17/08/16,C10087,C,COM0003638,A,4.0,2800.0,B004,P,Y,S122,B,577.1,30000.0,4.0,18.4,618.8,7,0.85
17841,APPF70044309525,Male,24/12/89,17/08/16,C10329,C,COM0000172,A,4.0,3300.0,B013,G,Y,S151,B,1800.0,10000.0,5.0,17.0,165.0,0,0.81
17842,APPG60664062642,Male,22/02/86,17/08/16,C10028,C,COM0000685,A,4.0,3000.0,B008,G,Y,S143,C,0.0,53000.0,4.0,15.3,1093.1,2,0.36
17843,APPH30994872725,Female,25/08/94,17/08/16,C10002,A,COM0010566,A,4.0,1800.7,B004,P,Y,S133,C,0.0,30000.0,4.0,20.0,913.0,2,0.07
17845,APPJ40124494906,Female,24/12/71,17/08/16,C10214,C,COM0008429,A,4.0,1000.0,B003,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
17846,APPK60739332032,Female,20/06/80,17/08/16,C10003,A,COM0009107,A,4.0,1500.0,B025,G,N,S127,C,0.0,0.0,0.0,0.0,0.0,0,0.00
17847,APPL90310319123,Female,31/10/85,17/08/16,C10002,A,COM0000512,C,4.0,1776.5,B002,P,N,S133,B,272.5,0.0,0.0,0.0,0.0,0,0.02
17848,APPN50032803325,Male,27/09/87,17/08/16,C10018,C,COM0005020,A,4.0,1500.0,B002,P,Y,S122,C,0.0,22000.0,4.0,35.5,864.0,2,0.05
17849,APPO70853823435,Male,21/01/81,17/08/16,C10015,C,COM0056413,C,4.0,2040.0,B015,P,Y,S159,C,0.0,33000.0,4.0,20.0,1004.0,2,0.18
17850,APPP60074557509,Male,01/06/94,17/08/16,C10001,A,COM0028981,A,4.0,15000.0,B003,G,Y,S133,C,0.0,150000.0,4.0,14.8,4163.0,7,1.25
17851,APPQ10959561641,Female,13/02/87,17/08/16,C10004,A,COM0000131,B,4.0,3460.0,B005,P,Y,S133,B,386.9,58000.0,5.0,14.5,1364.0,10,0.87
17852,APPR20248803727,Male,15/05/79,17/08/16,C10001,A,COM0000137,B,4.0,5050.0,B002,P,Y,S137,B,0.0,100000.0,5.0,16.1,1650.0,10,1.00
17853,APPT70711446933,Female,11/08/68,17/08/16,C10004,A,COM0005674,A,4.0,8000.0,B022,G,N,S122,G,0.0,0.0,0.0,0.0,0.0,0,4.03
17854,APPU70329635011,Male,30/07/86,17/08/16,C10004,A,COM0003501,A,4.0,2874.0,B005,P,Y,S133,B,0.0,10000.0,2.0,17.0,494.0,7,0.92
17855,APPW50685399248,Male,09/09/88,17/08/16,C10012,A,COM0047869,A,4.0,1700.0,B013,G,Y,S127,C,0.0,38000.0,5.0,20.1,627.0,2,0.01
17856,APPX10909383303,Female,13/06/93,17/08/16,C10005,A,COM0005716,A,4.0,1200.0,B003,G,N,S151,B,600.0,0.0,0.0,0.0,0.0,0,0.00
17857,APPZ30740974538,Male,17/09/87,17/08/16,C10002,A,COM0005401,B,4.0,2000.0,B001,P,Y,S127,B,458.7,18000.0,4.0,22.2,371.2,4,0.08
17858,APPB60988846739,Male,01/08/86,17/08/16,C10022,B,COM0000431,C,4.0,1200.0,B001,P,Y,S133,C,0.0,18000.0,4.0,35.8,371.2,2,0.01
17859,APPE90178774027,Male,12/04/78,18/08/16,C10001,A,COM0019319,A,4.0,3000.0,B003,G,Y,S133,C,0.0,46000.0,4.0,20.1,948.8,4,0.93
17860,APPF50865528102,Male,21/07/90,18/08/16,C10002,A,COM0000002,C,1.0,4500.0,B001,P,Y,S143,B,0.0,100000.0,5.0,13.7,1650.0,10,0.79
17861,APPG50276016214,Male,08/05/84,18/08/16,C10007,A,COM0000481,C,4.0,1215.0,B033,G,Y,S122,C,0.0,18000.0,4.0,35.5,707.0,2,0.03
17862,APPI60009177435,Male,02/12/84,18/08/16,C10002,A,COM0000044,B,1.0,7000.0,B006,P,Y,S143,C,0.0,107000.0,4.0,13.8,2206.9,7,5.18
17863,APPL20949933713,Male,21/10/86,18/08/16,C10004,A,COM0046755,B,4.0,5300.0,B004,P,Y,S134,B,0.0,50000.0,5.0,18.0,1270.0,10,0.53
17864,APPM20275577813,Male,03/03/89,18/08/16,C10355,C,COM0002170,C,4.0,5000.0,B004,P,Y,S133,B,0.0,50000.0,2.0,16.2,2062.5,7,6.96
17865,APPN80577779919,Male,10/08/89,18/08/16,C10004,A,COM0008948,B,4.0,1700.0,B006,P,Y,S133,B,0.0,10000.0,4.0,24.7,206.2,2,0.00
17866,APPO30893974025,Male,26/06/81,18/08/16,C10005,A,COM0004087,B,4.0,2750.0,B003,G,Y,S133,C,0.0,49000.0,4.0,14.5,1351.0,4,1.00
